Galaxy wrapper id	Total tool usage (usegalaxy.eu)	No. of tool users (2022-2023) (usegalaxy.eu)	Galaxy tool ids	Description	bio.tool id	bio.tool ids	biii	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper parsed folder	Galaxy wrapper version	Conda id	Conda version	https://usegalaxy.org	https://usegalaxy.org.au	https://usegalaxy.eu	https://usegalaxy.fr
Ecoregionalization_workflow			ecoregion_brt_analysis, ecoregion_GeoNearestNeighbor, ecoregion_cluster_estimate, ecoregion_clara_cluster, ecoregion_eco_map, ecoregion_taxa_seeker	Tools to compute ecoregionalization with BRT model predictions and clustering.								To update	https://github.com/PaulineSGN/Workflow_Galaxy	Ecology	ecoregionalization	ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/Ecoregionalization_workflow	https://github.com/galaxyecology/tools-ecology/tree/master/tools/Ecoregionalization_workflow	0.1.0+galaxy0	r-base		(0/6)	(0/6)	(6/6)	(5/6)
Geom_mean_workflow			Map_shp, Mean_geom, bar_plot	Tools to compute The evolution of the total volume of very large trees, standing dead wood and dead wood on the ground on an area and the rate of devolution of the volume of wood favorable to biodiversity by large ecological regions (France).								To update	https://github.com/PaulineSGN/Galaxy_tool_moyenne_geom	Ecology	Geometric means (Dead wood)	ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/Geom_mean_workflow	https://github.com/galaxyecology/tools-ecology/tree/master/tools/Geom_mean_workflow	0.1.0+galaxy0	r-base		(0/3)	(0/3)	(3/3)	(3/3)
PAMPA			pampa_communitymetrics, pampa_presabs, pampa_glmcomm, pampa_glmsp, pampa_plotglm	Tools to compute and analyse biodiversity metrics								To update		Ecology	pampa	ecology	https://github.com/ColineRoyaux/PAMPA-Galaxy	https://github.com/galaxyecology/tools-ecology/tree/master/tools/PAMPA	0.0.2			(0/5)	(5/5)	(5/5)	(5/5)
ab1_fastq			ab1_fastq_converter	Tool to convert ab1 files into FASTQ files								To update		Convert Formats	ab1fastq	ecology	https://github.com/ColineRoyaux/Galaxy_tool_projects/tree/main/ab1_fastq	https://github.com/galaxyecology/tools-ecology/tree/master/tools/ab1_fastq	1.20.0	bioconductor-sangerseqr	1.38.0	(0/1)	(0/1)	(1/1)	(1/1)
champ_blocs			cb_dissim, cb_ivr, cb_div	Compute indicators for turnover boulders fields								To update		Ecology		ecology	https://github.com/Marie59/champ_blocs	https://github.com/galaxyecology/tools-ecology/tree/master/tools/champ_blocs	0.0.0	r-base		(0/3)	(0/3)	(3/3)	(3/3)
consensus_from_alignments			aligned_to_consensus	Tool to compute a consensus sequence from several aligned fasta sequences								To update		Sequence Analysis	consalign	ecology	https://github.com/ColineRoyaux/Galaxy_tool_projects/tree/main/consensus_from_alignments	https://github.com/galaxyecology/tools-ecology/tree/master/tools/consensus_from_alignments	1.0.0	r-bioseq		(0/1)	(0/1)	(1/1)	(1/1)
data_exploration			tool_anonymization, ecology_homogeneity_normality, ecology_beta_diversity, ecology_link_between_var, ecology_presence_abs_abund, ecology_stat_presence_abs	Explore data through multiple statistical tools								To update		Ecology		ecology	https://github.com/Marie59/Data_explo_tools	https://github.com/galaxyecology/tools-ecology/tree/master/tools/data_exploration	0.0.0	r-tangles		(0/6)	(0/6)	(6/6)	(6/6)
xarray			timeseries_extraction, xarray_coords_info, xarray_mapplot, xarray_metadata_info, xarray_netcdf2netcdf, xarray_select	xarray (formerly xray) is an open source project and Python package that makes working withlabelled multi-dimensional arrays simple, efficient, and fun!xarray integrates with Dask to support parallel computations and streaming computation on datasetsthat don’t fit into memory.								To update	http://xarray.pydata.org	Ecology		ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/data_manipulation/xarray/	https://github.com/galaxyecology/tools-ecology/tree/master/tools/data_manipulation/xarray	2022.3.0	xarray		(5/6)	(2/6)	(6/6)	(5/6)
gdal			gdal_gdal_merge, gdal_gdal_translate, gdal_gdaladdo, gdal_gdalbuildvrt, gdal_gdalinfo, gdal_gdalwarp, gdal_ogr2ogr, gdal_ogrinfo	Geospatial Data Abstraction Library tools are all dedicated to manipulate raster and vector geospatial data formats.								To update	https://www.gdal.org	Ecology	gdal	ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/gdal	https://github.com/galaxyecology/tools-ecology/tree/master/tools/gdal	3.0.0			(0/8)	(0/8)	(8/8)	(8/8)
interpolation			interpolation_run_idw_interpolation	Run IDW interpolation based on a .csv and .geojson file								To update	https://github.com/AquaINFRA/galaxy	Ecology		ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/interpolation	https://github.com/galaxyecology/tools-ecology/tree/master/tools/interpolation	1.0	r-getopt		(0/1)	(0/1)	(1/1)	(0/1)
medenv			iabiodiv_smartbiodiv_med_environ	Retrieve environmental data from etopo, cmems and woa								To update	https://github.com/jeremyfix/medenv	Ecology, Data Source		ecology	https://github.com/jeremyfix/medenv	https://github.com/galaxyecology/tools-ecology/tree/master/tools/medenv	0.1.0	pandas		(0/1)	(0/1)	(1/1)	(0/1)
obisindicators	45.0	4.0	obisindicators, obis_data	Compute biodiveristy indicators for marine data from obis								To update	https://github.com/Marie59/obisindicators	Ecology		ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/obisindicators	https://github.com/galaxyecology/tools-ecology/tree/master/tools/obisindicators	0.0.2	r-base		(1/2)	(0/2)	(2/2)	(1/2)
ocean			argo_getdata	Access, process, visualise oceanographic data for the Earth System								To update	https://github.com/Marie59/FE-ft-ESG/tree/main/argo	Ecology		ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/ocean	https://github.com/galaxyecology/tools-ecology/tree/master/tools/ocean	0.1.15			(0/1)	(0/1)	(1/1)	(0/1)
ogcProcess_otb_bandmath			otb_band_math	Outputs a monoband image which is the result of a mathematical operation on several multi-band images.								To update	https://github.com/AquaINFRA/galaxy	Ecology		ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/OtbBandMath	https://github.com/galaxyecology/tools-ecology/tree/master/tools/ogcProcess_otb_bandmath	1.0	r-base		(0/1)	(0/1)	(1/1)	(0/1)
ogcProcess_otb_meanShiftSmoothing			otb_mean_shift_smoothing	This application smooths an image using the MeanShift algorithm.								To update	https://github.com/AquaINFRA/galaxy	Ecology		ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/interpolation	https://github.com/galaxyecology/tools-ecology/tree/master/tools/ogcProcess_otb_meanShiftSmoothing	1.0	r-base		(0/1)	(0/1)	(1/1)	(0/1)
regionalgam			regionalgam_ab_index, regionalgam_autocor_acf, regionalgam_flight_curve, regionalgam_glmmpql, regionalgam_gls_adjusted, regionalgam_gls, regionalgam_plot_trend									To update	https://github.com/RetoSchmucki/regionalGAM	Ecology		ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/regionalgam	https://github.com/galaxyecology/tools-ecology/tree/master/tools/regionalgam	1.5	r-mgcv		(0/7)	(0/7)	(7/7)	(7/7)
sdmpredictors			sdmpredictors_list_layers	Terrestrial and marine predictors for species distribution modelling.								To update	https://cran.r-project.org/web/packages/sdmpredictors/index.html	Ecology	sdmpredictors	ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/sdmpredictors	https://github.com/galaxyecology/tools-ecology/tree/master/tools/sdmpredictors	0.2.15	r-base		(0/1)	(0/1)	(0/1)	(0/1)
spocc			spocc_occ	Get species occurences data								To update	https://cran.r-project.org/web/packages/spocc/index.html	Ecology	spocc_occ	ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/spocc	https://github.com/galaxyecology/tools-ecology/tree/master/tools/spocc	1.2.2			(0/1)	(0/1)	(1/1)	(1/1)
srs_tools			srs_diversity_maps, srs_global_indices, srs_process_data, srs_spectral_indices, srs_pca, srs_preprocess_s2, srs_metadata	Compute biodiversity indicators for remote sensing data from Sentinel 2								To update		Ecology		ecology	https://github.com/Marie59/Sentinel_2A/srs_tools	https://github.com/galaxyecology/tools-ecology/tree/master/tools/srs_tools	0.0.1	r-base		(4/7)	(0/7)	(7/7)	(7/7)
stoc			stoceps_filteringsp, stoceps_glm, stoceps_glm_group, stoceps_maketablecarrer, stoceps_trend_indic	Tools to analyse STOC data.								To update		Ecology	stoceps	ecology	https://github.com/Alanamosse/Galaxy-E/tree/stoctool/tools/stoc	https://github.com/galaxyecology/tools-ecology/tree/master/tools/stoc	0.0.2			(0/5)	(0/5)	(5/5)	(5/5)
vigiechiro			vigiechiro_bilanenrichipf, vigiechiro_bilanenrichirp, vigiechiro_idcorrect_2ndlayer, vigiechiro_idvalid	Tools created by the vigiechiro team to analyses and identify chiro sounds files.								To update	https://www.vigienature-ecole.fr/les-observatoires/le-protocole-vigie-chiro	Ecology	vigiechiro	ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/vigiechiro	https://github.com/galaxyecology/tools-ecology/tree/master/tools/vigiechiro	0.1.1			(0/4)	(0/4)	(4/4)	(4/4)
xmlstarlet	14.0	4.0	xmlstarlet	Tool to convert a xml file from one metadata standard to another								To update		Convert Formats	xmlstarlet	ecology	https://github.com/galaxyecology/tools-ecology/tree/main/tools-ecology/tools/xmlstarlet	https://github.com/galaxyecology/tools-ecology/tree/master/tools/xmlstarlet	1.6.1	xmlstarlet		(0/1)	(0/1)	(1/1)	(1/1)
c3s	198.0	5.0	c3s	Copernicus Climate Change Service (C3S)								To update	https://cds.climate.copernicus.eu/cdsapp#!/search?type=dataset	Climate Analysis	c3s	climate	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/c3s	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/c3s	0.2.0	python		(1/1)	(1/1)	(1/1)	(0/1)
cads	52.0	1.0	cads	Copernicus Atmosphere Data Store (ADS)								To update	https://ads.atmosphere.copernicus.eu/#!/home	Climate Analysis	cads	climate	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/cads	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/cads	0.1.0	python		(0/1)	(0/1)	(1/1)	(0/1)
cdo			cdo_info, cdo_operations	CDO (Climate Data Operators) is a collection of command line Operators to manipulate and analyse Climate and NWP model Data.Supported data formats are GRIB 1/2, netCDF 3/4, SERVICE, EXTRA and IEG. There are more than 600 operators available.								To update	https://code.mpimet.mpg.de/projects/cdo/	Climate Analysis		climate	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/cdo	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/cdo	2.0.0			(0/2)	(0/2)	(2/2)	(0/2)
cesm	13.0	1.0	cesm	Community Earth System Model (CESM)								Up-to-date	https://www.cesm.ucar.edu/	Climate Analysis	cesm	climate	https://github.com/ESCOMP/CESM	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/cesm	2.1.3	cesm	2.1.3	(0/1)	(0/1)	(1/1)	(0/1)
climate-stripes			climate_stripes	Create climate stripes from a tabular input file								To update	https://www.climate-lab-book.ac.uk/2018/warming-stripes/	Climate Analysis, Visualization	climate_stripes	climate	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/climate-stripes	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/climate-stripes	1.0.2	python		(1/1)	(1/1)	(1/1)	(0/1)
eodie	45.0	4.0	eodie	Earth Observation Data Information Extractor								To update	https://eodie.readthedocs.io/	Climate Analysis	eodie	climate	https://gitlab.com/eetun-tiimi/EODIE	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/eodie	1.0.2	eodie		(0/1)	(0/1)	(1/1)	(0/1)
essential_climate_variables			cds_essential_variability	Get Copernicus Essential Climate Variables for assessing climate variability								To update	https://cds.climate.copernicus.eu/cdsapp#!/dataset/ecv-for-climate-change?tab=overview	Climate Analysis, Data Source	cds_essential_variability	climate	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/essential_climate_variables	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/essential_climate_variables	0.2.0	python		(0/1)	(0/1)	(1/1)	(0/1)
fates-emerald			ctsm_fates	EMERALD version of the Functionally Assembled Terrestrial Ecosystem Simulator (FATES) with Community Terrestrial Systems Model as host model								To update	https://github.com/NordicESMhub/ctsm/blob/fates_emerald_api/README_fates_emerald_api	Climate Analysis	ctsm_fates	climate	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/fates-emerald	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/fates-emerald	2.0	fates-emerald		(1/1)	(1/1)	(1/1)	(0/1)
mean-per-zone			mean_per_zone	Creates a png image showing statistic over areas as defined in the vector file								To update	https://github.com/NordicESMhub/galaxy-tools/blob/master/tools/mean-per-zone/	Visualization, GIS, Climate Analysis	mean_per_zone	climate	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/mean-per-zone	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/mean-per-zone	0.2.0	python		(0/1)	(0/1)	(1/1)	(0/1)
psy-maps			psy_maps	Visualization of regular geographical data on a map with psyplot								To update	https://github.com/Chilipp/psy-maps	Visualization, Climate Analysis	psy_maps	climate	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/psy-maps	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/psy-maps	1.2.1	python		(0/1)	(0/1)	(1/1)	(0/1)
shift-longitudes			shyft_longitudes	Shift longitudes ranging from 0. and 360 degrees to -180. and 180. degrees								To update	https://github.com/NordicESMhub/galaxy-tools/blob/master/tools/shift-longitudes/	Climate Analysis	shift_longitudes	climate	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/shift-longitudes	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/shift-longitudes	0.1.0	python		(0/1)	(0/1)	(1/1)	(0/1)
smithsonian-volcanoes			smithsonian_volcanoes	Retrieve data from Volcanoes of the World (VOTW) Database								To update	https://volcano.si.edu/gvp_votw.cfm	Retrieve Data	smithsonian_volcanoes	climate	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/smithsonian-volcanoes	https://github.com/NordicESMhub/galaxy-tools/tree/master/tools/smithsonian-volcanoes	0.1.0	python		(0/1)	(0/1)	(0/1)	(0/1)
droplet-barcode-plot			_dropletBarcodePlot	Make a cell barcode plot for droplet single-cell RNA-seq QC								To update	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary	Sequence Analysis	droplet_barcode_plot	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/droplet-rank-plot/.shed.yml	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/droplet-barcode-plot	1.6.1+galaxy2	scxa-plots	0.0.1	(1/1)	(0/1)	(1/1)	(0/1)
fastq_provider			fastq_provider	Retrieval and download of FASTQ files from ENA and other repositories such as HCA.								To update	https://github.com/ebi-gene-expression-group/atlas-fastq-provider	Data Source, RNA, Transcriptomics	atlas_fastq_provider	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/fastq_provider	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/fastq_provider	0.4.4	atlas-fastq-provider	0.4.7	(0/1)	(0/1)	(0/1)	(0/1)
gtf-2-gene-list			_ensembl_gtf2gene_list	Utility to extract annotations from Ensembl GTF files.								To update	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary	Sequence Analysis	gtf2gene_list	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/gtf-2-gene-list/.shed.yml	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/gtf-2-gene-list	1.52.0+galaxy0	atlas-gene-annotation-manipulation	1.1.1	(1/1)	(1/1)	(1/1)	(0/1)
fastq_pair			fastq_pair	Paired-end fastq pairer								To update	https://github.com/linsalrob/fastq-pair	Fastq Manipulation	fastq_pair	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/qc/fastq_pair	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/qc/fastq_pair	1.0+galaxy0	fastq-pair	1.0	(0/1)	(0/1)	(0/1)	(0/1)
fastq_quality_trimmer	191.0		cshl_fastq_quality_trimmer	FASTQ trimmer based on quality								To update	https://github.com/agordon/fastx_toolkit	Fastq Manipulation	fastq_quality_trimmer	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/qc/fastq_quality_trimmer	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/qc/fastq_quality_trimmer	0.0.14+galaxy0	fastx_toolkit	0.0.14	(0/1)	(0/1)	(0/1)	(0/1)
fastq_utils			fastq_filter_n, fastq_trim_poly_at	Set of tools for handling fastq files								To update	https://github.com/nunofonseca/fastq_utils	Transcriptomics, RNA	fastq_utils	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/qc/fastq_utils	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/qc/fastq_utils	0.25.1+galaxy0	fastq_utils	0.25.2	(0/2)	(0/2)	(0/2)	(0/2)
salmon-kallisto-mtx-to-10x			_salmon_kallisto_mtx_to_10x	Transforms .mtx matrix and associated labels into a format compatible with tools expecting old-style 10X data								To update	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary	Sequence Analysis	salmon_kallisto_mtx_to_10x	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/salmon-kallisto-mtx-to-10x/.shed.yml	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/salmon-kallisto-mtx-to-10x	0.0.1+galaxy6	scipy		(1/1)	(1/1)	(1/1)	(0/1)
cell-types-analysis			ct_build_cell_ontology_dict, ct_check_labels, ct_combine_tool_outputs, ct_downsample_cells, ct_get_consensus_outputs, ct_get_empirical_dist, ct_get_tool_perf_table, ct_get_tool_pvals	Tools for analysis of predictions from scRNAseq cell type classification tools, see https://github.com/ebi-gene-expression-group/cell-types-analysis								To update		Transcriptomics, RNA, Statistics	suite_cell_types_analysis	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/cell-types-analysis	1.1.1	cell-types-analysis	0.1.11	(0/8)	(0/8)	(6/8)	(0/8)
data-hca			hca_matrix_downloader	Tools for interacting with the Human Cell Atlas resource https://prod.data.humancellatlas.org/explore/projects								To update		Transcriptomics, Sequence Analysis	suite_human_cell_atlas_tools	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/data-hca	v0.0.4+galaxy0	hca-matrix-downloader	0.0.4	(0/1)	(0/1)	(1/1)	(0/1)
data-scxa			retrieve_scxa	Tools for interacting with the EMBL-EBI Expression Atlas resource https://www.ebi.ac.uk/gxa/home https://www.ebi.ac.uk/gxa/sc/home								To update		Transcriptomics, Sequence Analysis	suite_ebi_expression_atlas	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/data-scxa	v0.0.2+galaxy2	wget		(1/1)	(1/1)	(1/1)	(0/1)
decoupler			score_genes_aucell, decoupler_pathway_inference, decoupler_pseudobulk	decoupler - Ensemble of methods to infer biological activities								To update	https://decoupler-py.readthedocs.io/en/latest/	Transcriptomics	suite_decoupler	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/decoupler	1.4.0+galaxy1	decoupler	1.5.0	(0/3)	(0/3)	(1/3)	(0/3)
dropletutils	3934.0	126.0	dropletutils_empty_drops, dropletutils_read_10x	De-composed DropletUtils functionality tools, based on https://github.com/ebi-gene-expression-group/dropletutils-scripts and DropletUtils 1.0.3								To update		Transcriptomics, RNA, Statistics, Sequence Analysis	suite_dropletutils	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/dropletutils	1.0.4	dropletutils-scripts	0.0.5	(2/2)	(0/2)	(2/2)	(0/2)
garnett			garnett_check_markers, garnett_classify_cells, garnett_get_feature_genes, garnett_get_std_output, garnett_train_classifier, garnett_transform_markers, update_marker_file	De-composed Garnett functionality tools, see https://github.com/ebi-gene-expression-group/garnett-cli and r-garnett 0.2.8								To update		Transcriptomics, RNA, Statistics, Sequence Analysis	suite_garnett	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/garnett	0.2.8	garnett-cli	0.0.5	(0/7)	(0/7)	(7/7)	(0/7)
monocle3			monocle3_create, monocle3_diffExp, monocle3_learnGraph, monocle3_orderCells, monocle3_partition, monocle3_plotCells, monocle3_preprocess, monocle3_reduceDim, monocle3_topmarkers	De-composed monocle3 functionality tools, based on https://github.com/ebi-gene-expression-group/monocle-scripts and monocle3 0.1.2.								To update		Transcriptomics, RNA, Statistics, Sequence Analysis	suite_monocle3	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/monocle3	0.1.4	monocle3-cli	0.0.9	(9/9)	(0/9)	(9/9)	(0/9)
sc3			sc3_calc_biology, sc3_calc_consens, sc3_calc_dists, sc3_calc_transfs, sc3_estimate_k, sc3_kmeans, sc3_prepare	De-composed SC3 functionality tools, based on https://github.com/ebi-gene-expression-group/bioconductor-sc3-scripts and SC3 1.8.0.								To update		Transcriptomics, RNA, Statistics, Sequence Analysis	suite_sc3	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/sc3	1.8.0	sc3-scripts	0.0.6	(0/7)	(0/7)	(7/7)	(0/7)
scanpy			anndata_ops, scanpy_filter_cells, scanpy_filter_genes, scanpy_find_cluster, scanpy_find_markers, scanpy_find_variable_genes, scanpy_integrate_bbknn, scanpy_integrate_combat, scanpy_integrate_harmony, scanpy_integrate_mnn, scanpy_plot_scrublet, scanpy_multiplet_scrublet, scanpy_compute_graph, scanpy_normalise_data, scanpy_parameter_iterator, scanpy_plot_embed, scanpy_plot_trajectory, scanpy_read_10x, scanpy_regress_variable, scanpy_run_diffmap, scanpy_run_dpt, scanpy_run_fdg, scanpy_run_paga, scanpy_run_pca, scanpy_run_tsne, scanpy_run_umap, scanpy_scale_data	scanpy-scripts, command-line wrapper scripts around Scanpy.								To update	https://scanpy.readthedocs.io	Transcriptomics, Sequence Analysis, RNA	scanpy_scripts	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/scanpy	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/scanpy	1.9.3	scanpy-scripts	1.9.301	(17/27)	(27/27)	(27/27)	(0/27)
scater			scater_calculate_cpm, scater_calculate_qc_metrics, scater_filter, scater_is_outlier, scater_normalize, scater_read_10x_results	De-composed Scater functionality tools, based on https://github.com/ebi-gene-expression-group/bioconductor-scater-scripts and Scater 1.8.4.								To update		Transcriptomics, RNA, Statistics, Sequence Analysis	suite_scater	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/scater	1.10.0	scater-scripts	0.0.5	(0/6)	(1/6)	(6/6)	(0/6)
sccaf			run_sccaf, sccaf_asses, sccaf_asses_merger, sccaf_regress_out	SCCAF: Single Cell Clustering Assessment Framework.								To update	https://github.com/sccaf/sccaf	Transcriptomics	SCCAF	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/sccaf	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/sccaf	0.0.9	sccaf	0.0.10	(0/4)	(0/4)	(4/4)	(0/4)
sceasy			sceasy_convert	Convert scRNA data object between popular formats								To update		Transcriptomics	sceasy	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/sceasy	0.0.5	r-sceasy	0.0.7	(1/1)	(0/1)	(1/1)	(0/1)
scmap			scmap_get_std_output, scmap_index_cell, scmap_index_cluster, scmap_preprocess_sce, scmap_scmap_cell, scmap_scmap_cluster, scmap_select_features	De-composed scmap functionality tools, based on https://github.com/ebi-gene-expression-group/scmap-cli and scmap 1.6.0.								To update		Transcriptomics, RNA, Statistics, Sequence Analysis	suite_scmap	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/scmap	1.6.3	scmap-cli	0.1.0	(0/7)	(0/7)	(7/7)	(0/7)
scpred			scpred_get_feature_space, scpred_get_std_output, scpred_predict_labels, scpred_train_model	De-composed scPred functionality tools, see https://github.com/ebi-gene-expression-group/scpred-cli and r-scPred 1.0								To update		Transcriptomics, RNA, Statistics, Sequence Analysis	suite_scpred	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/scpred	1.0.2	scpred-cli	0.1.0	(0/4)	(0/4)	(4/4)	(0/4)
seurat	1543.0	66.0	seurat_convert, seurat_dim_plot, seurat_export_cellbrowser, seurat_filter_cells, seurat_find_clusters, seurat_find_markers, seurat_find_neighbours, seurat_find_variable_genes, seurat_hover_locator, seurat_integration, seurat_map_query, seurat_normalise_data, seurat_plot, seurat_read10x, seurat_run_pca, seurat_run_tsne, seurat_run_umap, seurat_scale_data, seurat_select_integration_features	De-composed Seurat functionality tools, based on https://github.com/ebi-gene-expression-group/r-seurat-scripts and Seurat 2.3.1								Up-to-date	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	Transcriptomics, RNA, Statistics, Sequence Analysis	suite_seurat	ebi-gxa		https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/seurat	4.0.0	seurat-scripts	4.0.0	(0/19)	(0/19)	(14/19)	(0/19)
ucsc-cell-browser			ucsc_cell_browser	Python pipeline and Javascript scatter plot library for single-cell datasets								To update	https://cells.ucsc.edu/	Transcriptomics	ucsc_cell_browser	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/ucsc-cell-browser/.shed.yml	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/tertiary-analysis/ucsc-cell-browser	1.0.0+galaxy1	ucsc-cell-browser	1.2.5	(0/1)	(0/1)	(1/1)	(0/1)
